NOME,RUA,NUMERO,BAIRRO,CIDADE,CEP,LATITUDE,LONGITUDE,CNPJ,PRECO MEDIO,VALOR MINIMO,CATEGORIA,AVALIACAO,TEMPO ENTREGA,VALOR ORIGINAL,SUPER RESTAURANTE
Locomotiva do Açaí & Hambúrguer,Rua Portão,94,Jardim Tropical,ITAQUAQUECETUBA,08582655,-23.451343,-46.365297,38291637000157,$,10,Variada,0.0,50,10.99,NÃO
Padaria Chip's,Avenida Nove de Julho,853,Centro,POA,08550100,-23.518251,-46.342212,50876002000117,$,20,Padaria,4.9,41,11.99,NÃO
Tia do Lanche,Estrada dos Índios,228,Jardim Amanda Caiubi,ITAQUAQUECETUBA,08587000,-23.43142,-46.316995,32163136000109,$,10,Lanches,0.0,0,,NÃO
Tempero da Dona Fá,Rua Angelo Frazíllio,217,Jardim Serra Dourada,ITAQUAQUECETUBA,08597750,-23.460072,-46.328741,60924192000154,$,20,Marmita,5.0,39,10.99,NÃO
Super Pizza Pan - Arujá,AV MARECHAL CASTELO BRANCO,429,JARDIM RINCAO,ARUJA,07400445,-23.401106,-46.319201,08969783000128,$,0,Pizza,4.9,0,,NÃO
Brutus - Açaí e Sorveteria,"Av. Pereira de Faro, 246",246,Jardim Camargo Novo,SAO PAULO,08141350,-23.509827,-46.392238,36941206000163,$,10,Açaí,4.8,33,14.99,NÃO
Joy Burguer & Açaí,Rua Mario Augusto Ramos,68,Cidade Miguel Badra,SUZANO,08690255,-23.501924,-46.317437,64385190000195,$,15,Lanches,5.0,80,18,NÃO
Gelado Mania,Rua Serra de Agudos,229,Jardim Ikes,ITAQUAQUECETUBA,08587500,-23.424651,-46.313018,11177937000153,$,10,Congelados,0.0,0,,NÃO
Açai da Arca,Rua Pontal,252,Parque Recanto Monica,ITAQUAQUECETUBA,08592470,-23.465722,-46.291762,56308218000162,$,10,Açaí,4.8,0,,NÃO
K Doçura Doce,Rua Carmine Monetti,1280,Jardim das Oliveiras,SAO PAULO,08111160,-23.487425,-46.375796,37503100000140,$,20,Doces & Bolos,0.0,47,8.99,NÃO
Aop (poá) Rotisserie e Pizzaria,Rua João Francisco Ferreirinha,64,Vila Acoreana,POA,08557350,-23.51415,-46.340486,57256612000167,$$$,25,Salgados,4.9,0,,NÃO
Biscoitela,R. Capão Bonito,587,Vila Virginia,ITAQUAQUECETUBA,08576140,-23.487858,-46.354292,,$,20,Brasileira,0.0,43,4.99,NÃO
Marmitex  da Rô e ( dog hot).,Estrada Água Chata,3009,Água Chata,GUARULHOS,07251000,-23.435224,-46.401218,64045051000112,$,25,Lanches,3.0,0,,NÃO
Churros do tio Beto ,Estrada de São Bento,1500,Jardim Sao Paulo,ITAQUAQUECETUBA,08598465,-23.462317,-46.319712,24038956000140,$,25,Cafeteria,5.0,33,12.99,NÃO
Doçura's da Naay,R. 20 de Novembro,578,Quinta da Boa Vista (Residencial),ITAQUAQUECETUBA,08597057,-23.457824,-46.319909,,$,10,Doces & Bolos,0.0,51,11.99,NÃO
A&R Marmitaria e Açaiteria,Rua Bálsamo,336,Vila Arizona,ITAQUAQUECETUBA,08575580,-23.502292,-46.363651,50987011000185,$,15,Brasileira,4.3,65,4.99,NÃO
Bendito Sabor,Rua Serra da Mantiqueira,10,Jardim Paineira,ITAQUAQUECETUBA,08581220,-23.458536,-46.353116,63147164000166,$,0,Marmita,5.0,50,0,NÃO
Restaurante - Mandacaru,Praça Juscelino Kubitschek,89,Jardim da Estação,ITAQUAQUECETUBA,08577390,-23.480216,-46.367567,53702075000180,$$,9,Brasileira,4.7,34,7.99,NÃO
Tilapossauro Porções,R. Rio Paraíba,23,Jardim Nova Itaqua,ITAQUAQUECETUBA,08599300,-23.472033,-46.344459,47651199000181,$,10,Peixes,0.0,45,6.99,NÃO
Roxo Gelado - Açaí,Rua Antônio Maria,45,Estância Fraternidade,ITAQUAQUECETUBA,08589035,-23.440744,-46.302131,29658656000188,$,5,Açaí,4.2,0,,NÃO
Chef da Empada - Assai - Pimentas,Estrada Presidente Juscelino Kubitscheck de Oliveira,3410,Jardim Albertina,GUARULHOS,07252000,-23.450621,-46.406586,57645443000157,$,10,Salgados,4.8,0,,NÃO
JH Sabor Caseiro ,Estrada do Marengo,225,Cidade Boa Vista,SUZANO,08693200,-23.499025,-46.299727,,$,15,Brasileira,0.0,0,,NÃO
"Bolt Conveniência Lanches, Bebidas",Estrada Alberto Hinoto,3460,Vila Japão,ITAQUAQUECETUBA,08599015,-23.468079,-46.343649,64416629000108,$,10,Cafeteria,5.0,37,7.99,NÃO
Brasa Burguer - Suzano,Rua José de Alencar,55,Cidade Boa Vista,SUZANO,08693250,-23.501231,-46.304226,37087702000164,$,20,Hambúrguer,4.9,60,14,NÃO
Maria Bonita Churrascaria e Cia,Estrada Municipal do Mandi,1205,Mandi,ITAQUAQUECETUBA,08598000,-23.474907,-46.326792,43686706000161,$,20,Brasileira,4.4,64,10.99,NÃO
Açaí Hernandes,Rua Desembargador Cícero de Toledo Piza,157,Cidade Kemel,SAO PAULO,08130040,-23.511026,-46.368944,62664496000155,$,10,Açaí,5.0,42,10.99,NÃO
Top Burguer,Rua Carlos Chagas,70,Jardim Karine,ITAQUAQUECETUBA,08579460,-23.464469,-46.382098,48748153000148,$,20,Lanches,0.0,55,16.99,NÃO
Hora do Rango G&k Delivery,Av. Turmalina,903,Estância Fraternidade,ITAQUAQUECETUBA,85890000,-23.436869,-46.300717,49768598000152,$,30,Marmita,0.0,0,,NÃO
Brownie do Barba - São Miguel,Rua Erva de Santa Luzia,449,Vila Helena,SAO PAULO,08081310,-23.488466,-46.417129,41644308000157,$,36,Doces & Bolos,4.5,37,14.97,NÃO
Villa Pães e Doces,RUA SETE | A,62,JARDIM NOVA CIDADE,GUARULHOS,07252380,-23.442863,-46.40455,31484171000167,$,20,Padaria,0.0,0,,NÃO
Fat Dog,Rua Fortaleza de Minas,488,Jardim São Paulo,ITAQUAQUECETUBA,08598550,-23.465321,-46.318263,54160337000195,$,15,Lanches,0.0,52,12.99,NÃO
Cozinha Altas Chamas,Rua Josué de Castro,135,Parque Residencial Marengo,ITAQUAQUECETUBA,08594520,-23.489425,-46.298935,44575509000138,$,15,Marmita,4.9,0,,NÃO
Sabor de Casa,Rua Havana,320,Jardim Mônica,ITAQUAQUECETUBA,08584390,-23.428193,-46.343085,46837520000154,$,10,Brasileira,4.9,0,,NÃO
Los Sorvetes,Avenida River,454,Água Chata,GUARULHOS,07251370,-23.44193,-46.38883,08724754000104,$,10,Lanches,0.0,0,,NÃO
Amantes do Açaí,Rua Waldomiro Silveira,18,Parque Residencial Marengo,ITAQUAQUECETUBA,08594340,-23.495043,-46.300951,40701415000107,$,15,Açaí,5.0,0,,NÃO
Tropical Açaiteria Pastelaria Delivery,Rua Luiz Gonzaga,253,Parque Residencial Souza Campos,ITAQUAQUECETUBA,08596560,-23.488445,-46.307923,,$,15,Açaí,4.8,120,10,NÃO
Doceci,Rua Ana Maria Moreira Coronado,358,Arujá Centro Residencial,ARUJA,07400855,-23.391388,-46.33126,55658141000198,$,10,Doces & Bolos,0.0,0,,NÃO
Açaiteria Ramos,Rua Monte Alto,134,Tipoia,ITAQUAQUECETUBA,08577130,-23.479745,-46.359089,,$,20,Açaí,0.0,44,6.99,NÃO
Seven Burguer - Bomba Atômica ,Rua Jurandir Alves da Silva,88,Jardim Santa Inês,SUZANO,08695045,-23.497088,-46.288044,43947888000187,$,10,Hambúrguer,4.8,0,,NÃO
Pizzaria e Restaurante Ponto Nobre,Rua Neptuno,109,Vila Celeste,ITAQUAQUECETUBA,08597040,-23.459265,-46.317143,40197553000109,$,20,Brasileira,5.0,59,11.99,NÃO
Geladinhos Gourmet da Dami,Estrada Água Chata,957,Parque Piratininga,ITAQUAQUECETUBA,08583370,-23.435014,-46.381545,63010459000196,$,10,Sorvetes,5.0,0,,NÃO
Pizzaria Nova Opção,AVENIDA VEREADOR JOAO FERNANDES DA SILVA,397,VILA VIRGINIA,ITAQUAQUECETUBA,08576000,-23.488536,-46.352482,45275532000170,$,25,Pizza,0.0,49,5.99,NÃO
Hamburgueria Mariana,Rua Paranaguá,27,Jardim Miray,ITAQUAQUECETUBA,08574250,-23.504367,-46.355224,45895056000190,$,15,Lanches,0.0,60,6,NÃO
Temakeiros Itaqua,Avenida Ítalo Adami,1809,Vila Ursulina,ITAQUAQUECETUBA,08574020,-23.496099,-46.348393,17111764000157,$,20,Japonesa,0.0,44,6.99,NÃO
Favorita Doces Finos,RUA DEPUTADO NELSON FERNANDES,89,CIDADE KEMEL,POA,08554120,-23.516206,-46.360901,42523410000167,$,25,Doces & Bolos,0.0,0,,NÃO
D’mel Doces e Salgados ,Rua São Paulo,768,Jardim Real,ARUJA,07402800,-23.398176,-46.309132,63552644000102,$,20,Salgados,5.0,0,,NÃO
Cantinho da Lu,Rua Ourinhos,50,Vila Virgínia,ITAQUAQUECETUBA,08576310,-23.484106,-46.358249,27984337000137,$,20,Pastel,0.0,43,4.99,NÃO
O Melhor do Pudim,Estrada São Carlos,3,Jardim Maria Rosa II,ITAQUAQUECETUBA,08582725,-23.443186,-46.375181,,$,10,Doces & Bolos,0.0,0,,NÃO
Rei do Baião ,Rua Arujá,180,Vila Monte Belo,ITAQUAQUECETUBA,08577330,-23.483349,-46.367052,47359247000162,$,17,Brasileira,3.6,33,4.99,NÃO
Docinhos da Mih,Rua Londrina,397,Jardim Luciana,ITAQUAQUECETUBA,08575720,-23.501644,-46.357718,47558558000150,$,10,Doces & Bolos,0.0,75,0,NÃO
Cris Coxinhas Douradas,Rua Rio de Janeiro,333,Jardim Real,ARUJA,07402790,-23.400639,-46.309132,48231888000108,$,20,Salgados,0.0,0,,NÃO
Snow Chips - Batata Recheada,loja,1295,barreto,ARUJA,07417370,-23.395957,-46.329565,37045398000192,$$$,20,Brasileira,0.0,0,,NÃO
Restaurante Castelari,Rua Vítor Meirelles,109,Jardim Altos de Itaquá,ITAQUAQUECETUBA,08598410,-23.466145,-46.323431,,$,20,Marmita,0.0,50,10.99,NÃO
Bendito Café,Rua Ribeira,177,Parque Recanto Mônica,ITAQUAQUECETUBA,08592450,-23.465194,-46.290511,63005926000190,$,15,Doces & Bolos,4.9,0,,NÃO
Violet Açaí,Rua Ramalho Ortigão,16,Parque Piratininga,ITAQUAQUECETUBA,08583682,-23.435018,-46.370059,47106820000126,$,10,Açaí,0.0,0,,NÃO
Sr.Sra batata delivery,Rua Mirassol,120,Vila Gepina,ITAQUAQUECETUBA,08577200,-23.48131,-46.363273,54334440000104,$,9,Lanches,0.0,20,7,NÃO
Doçuras da Jéssica,Rua Procópio Barbosa de Miranda,206,Jardim São Paulo,ITAQUAQUECETUBA,08598530,-23.464064,-46.316843,47705370000198,$,10,Doces & Bolos,4.8,58,11.99,NÃO
Becco da Pizza III,Avenida Marechal Castelo Branco,494,Jardim Rincão,ARUJA,07400445,-23.401657,-46.318557,62547884000156,$,30,Pizza,5.0,0,,NÃO
Malu Doces,Alameda das Orquídeas,45,Cidade Nova Arujá,ARUJA,07411425,-23.407755,-46.343775,46337249000198,$,10,Doces & Bolos,4.6,0,,NÃO
Madridrinks,Rua Teresa Ackel,658,Parque São Miguel,GUARULHOS,07260100,-23.456825,-46.405459,59942299000146,$,20,Lanches,0.0,0,,NÃO
Temperato - Comida Afetiva,Avenida Miguel Badra,2508,Cidade Miguel Badra,SUZANO,08690010,-23.494483,-46.321926,61959637000366,$,20,Brasileira,4.9,39,10,NÃO
Wallace,Rua Berna,45,Parque Macedo,ITAQUAQUECETUBA,08595310,-23.468765,-46.303408,,$,10,Doces & Bolos,0.0,0,,NÃO
Gula Ice Burguer,Rua Salto Grande,15,Jardim Caiubi,ITAQUAQUECETUBA,08588490,-23.44138,-46.318711,51913693000144,$,20,Açaí,0.0,60,8.99,NÃO
Açaí e Salgados Jt,Rua Passos,18,Vila Virginia,ITAQUAQUECETUBA,08576300,-23.490927,-46.358045,55890932000149,$,10,Açaí,0.0,43,4.99,NÃO
"Hot Holl Por 0,99",Rua Uberlândia,322,Vila Virgínia,ITAQUAQUECETUBA,08573020,-23.482919,-46.353082,52810434000150,$,35,Japonesa,0.0,60,0,NÃO
Lecalidan Confeitaria (Bolos/Brownies/Empada),Rua Arapuan,31,Residencial Rancho Grande,ITAQUAQUECETUBA,08575733,-23.501193,-46.352419,59254426000114,$,20,Brasileira,0.0,25,10.99,NÃO
Bacanas Doces Açaí,Rua Fernando Namora,404,Parque Piratininga,ITAQUAQUECETUBA,08583410,-23.441193,-46.381751,45571697000199,$,10,Açaí,0.0,0,,NÃO
Reginabolos,Rua Pará,107,Jardim do Algarve,ITAQUAQUECETUBA,08572690,-23.502685,-46.347717,,$,5,Cafeteria,0.0,46,7.99,NÃO
 Ateliê Nathalia Cakes,R. Vinte e Três,110,Conj. Marcos Freire,GUARULHOS,07263715,-23.462368,-46.40287,55951147000159,$,10,Doces & Bolos,0.0,0,,NÃO
Mj Adega.,Rua São Paulo,166,Jardim Planalto,ARUJA,07402190,-23.398211,-46.318163,60945463000158,$,15,Bebidas,4.7,0,,NÃO
Ladokas Pizza,Rua Nossa Senhora da Pompéia,9,Jordanópolis,ARUJA,07411205,-23.401744,-46.340655,07463401000127,$,15,Brasileira,5.0,0,,NÃO
Salgados Bellucci,Rua Neptuno,181,Vila Celeste,ITAQUAQUECETUBA,08597040,-23.45605,-46.317269,53485050000172,$,10,Salgados,0.0,53,14.99,NÃO
L.m,Avenida Itaquaquecetuba,839,Vila Monte Belo,ITAQUAQUECETUBA,08577210,-23.483932,-46.37004,,$,20,Brasileira,0.0,25,0,NÃO
Rei do Espeto,Avenida Minas Gerais,517,Cidade Kemel,POA,08554210,-23.512745,-46.362524,59020942000184,$,20,Brasileira,0.0,85,8,NÃO
Espetinhos do Clovão,Rua Belo Horizonte,134,Jardim Anita,ITAQUAQUECETUBA,08573350,-23.494486,-46.349345,50147294000157,$,20,Carnes,5.0,38,6.99,NÃO
Sabor na Chapa,Rua Ribeirão,130,Jardim Zelia,ITAQUAQUECETUBA,08575065,-23.494075,-46.369125,61985224000194,$,15,Lanches,0.0,47,7.99,NÃO
Açaí do Sales,Estrada Adília Barbosa Neves,1785,Cidade Nova Arujá,ARUJA,07411350,-23.402325,-46.345437,52983622000180,$,10,Açaí,0.0,0,,NÃO
Cora Açai,Rua Frutal,61,Vila Zeferina,ITAQUAQUECETUBA,08576120,-23.486834,-46.353385,58914365000101,$,30,Açaí,4.7,29,4.99,NÃO
Williane Gourmet ,Avenida Antonio Fuga,496,Jardim do Algarve,ITAQUAQUECETUBA,08572730,-23.503461,-46.342351,49510411000116,$,15,Doces & Bolos,5.0,43,7.99,NÃO
D's Delivery,Rua Benedito Antonio Ribeiro,90,Jardim Limoeiro,ARUJA,07434120,-23.407263,-46.311693,47271931000198,$,15,Açaí,0.0,0,,NÃO
Pega Pastel - Bonsucesso,Estrada Água Chata,3500,Água Chata,GUARULHOS,07251000,-23.431382,-46.402356,55467346000196,$,10,Pastel,4.8,0,,NÃO
Docelândia,Rua Cruzeiro do Sul,116,Parque Novo Horizonte,ITAQUAQUECETUBA,08596340,-23.474973,-46.316261,,$,15,Doces & Bolos,0.0,52,12.99,NÃO
Restaurante Jgp,ESTRADA DOS INDIOS,2316,JARDIM AMANDA CAIUBI,ITAQUAQUECETUBA,08587000,-23.428324,-46.313537,46721499000127,$,20,Brasileira,0.0,0,,NÃO
Nat Açai,Rua Brigadeiro Francisco Lima e Silva,410,Pequeno Coração,ITAQUAQUECETUBA,08579650,-23.458666,-46.376255,,$,16,Açaí,0.0,74,12.99,NÃO
milybolos,Rua Uruguaiana,228,Jardim Gonçalves,ITAQUAQUECETUBA,08573660,-23.492291,-46.346326,,$,20,Brasileira,0.0,43,4.99,NÃO
Pic Boom Burger & Acai,Rua Piracicaba,1095,Vila Monte Belo,ITAQUAQUECETUBA,08577290,-23.48848,-46.362125,27370270000140,$$$,15,Lanches,4.7,26,6.99,NÃO
Cakelass confeitaria ,Rua Araçatuba,318,Vila Bartira,ITAQUAQUECETUBA,08577250,-23.481244,-46.375713,36942470000111,$,25,Doces & Bolos,0.0,47,7.99,NÃO
Brigadeirando - Doces Artesanais,Rua Rifaina,539,Parque Recanto Mônica,ITAQUAQUECETUBA,08592260,-23.46202,-46.289445,,$,20,Doces & Bolos,0.0,0,,NÃO
Pizzaria São Paulo+,Estrada Walter da Silva Costa,736,Vila Sônia,ITAQUAQUECETUBA,08570330,-23.477594,-46.362355,30863107000124,$,10,Pizza,0.0,46,7.99,NÃO
Pizzaria Barrak do Pastel,Rua Fenix,400,Jardim Luciana,ITAQUAQUECETUBA,08575710,-23.500654,-46.355053,22055755000126,$,20,Pastel,4.5,27,5.99,NÃO
Açaiteria e Sorveteria Thay,Rua Orlando Fava,53,Jardim Dona Benta,SUZANO,08694460,-23.501483,-46.29692,46907159000195,$,10,Açaí,4.3,120,25,NÃO
Hambúrguer House 01,Rua Buenos Aíres,42,Quinta da Boa Vista ,ITAQUAQUECETUBA,08597042,-23.458745,-46.317521,62253952000174,$,20,Lanches,5.0,46,11.99,NÃO
Bom Gosto Burguer,Avenida Bandeirantes,235,Jardim Luciana,ITAQUAQUECETUBA,08575430,-23.499396,-46.356953,33558963000164,$,20,Lanches,0.0,40,0,NÃO
Tj Burgers,Rua Padre Francisco Veloso,360,Itaim Paulista,SAO PAULO,08131180,-23.500888,-46.370375,37702212000120,$,1,Lanches,5.0,55,10,NÃO
Donatello - Itaim Paulista,Avenida Kemel Addas,1098,Cidade Kemel,SAO PAULO,08130485,-23.503584,-46.366965,34809030000165,$,15,Pizza,4.3,35,7,NÃO
Kp Batataria ,Rua Desembargador José Manoel Arruda,48,Cidade Kemel,SAO PAULO,08130420,-23.501528,-46.369176,64163771000182,$,25,Brasileira,0.0,47,8.99,NÃO
Maison Gourmet,Rua Antônio Maria,140,Estância Fraternidade,ITAQUAQUECETUBA,08589035,-23.440971,-46.301215,64298273000147,$,15,Doces & Bolos,0.0,0,,NÃO
Pastelaria Gadelhas,Rua Pirapozinho,205,Jardim Amanda Caiubi,ITAQUAQUECETUBA,08587170,-23.433361,-46.315686,37195630000179,$$,12,Pastel,0.0,0,,NÃO
Chapa Quente,Avenida das Monções,1150,Parque Recanto Monica,ITAQUAQUECETUBA,08592150,-23.461943,-46.285596,51865927000125,$,20,Hambúrguer,0.0,0,,NÃO
Pizzaria Paineira,Estrada Antônio Cordeiro Rosa,93,Jardim Paineira,ITAQUAQUECETUBA,08581020,-23.454555,-46.358585,21269636000103,$$$,20,Pizza,5.0,50,6,NÃO
Delícias da Tay,Avenida Um,93,Cidade Kemel,SAO PAULO,85752210,-23.495318,-46.36967,46972950000189,$,10,Brasileira,0.0,60,8,NÃO
Senhora Batatas,Rua Antônio dos Santos,700,Parque São Miguel,GUARULHOS,07260020,-23.456006,-46.405875,59170306000139,$,10,Brasileira,0.0,0,,NÃO
Baruc Cakes e Sobremesas,Rua Dez-B,32,Jardim Nova Cidade,GUARULHOS,07252555,-23.443202,-46.402568,48039056000186,$,20,Brasileira,0.0,0,,NÃO
Açaí e Porções Torres,Estrada do Caminho Velho,336,Jardim Nova Cidade,GUARULHOS,07252312,-23.441274,-46.404174,64619249000162,$,10,Açaí,0.0,0,,NÃO
Açailovers_itaqua,Rua Juramento,14,Parque Dirce,ITAQUAQUECETUBA,08595280,-23.465544,-46.302271,,$,10,Açaí,0.0,0,,NÃO
Lanchonete Maia,Av. Joaquim Manoel de Macedo,1212,Parque Residencial Marengo,ITAQUAQUECETUBA,08594500,-23.485649,-46.29848,58020775000109,$,15,Pastel,0.0,0,,NÃO
Germanos Açaí,Rua Anézio Ruivo,54,Sítio São Francisco,GUARULHOS,07260294,-23.461258,-46.396992,62174113000160,$,10,Açaí,0.0,0,,NÃO
Autoridade em Feijoada/marmitex,Rua Tocantins,139,Vila São Carlos,ITAQUAQUECETUBA,08599600,-23.461009,-46.333281,58262547000145,$,20,Marmita,0.0,49,8.99,NÃO
Santo Fogo Hamburgueria,Avenida Celeste,12,Jardim Margarida,MOGI DAS CRUZES,08772000,-23.487298,-46.284965,53109961000103,$,30,Lanches,0.0,0,,NÃO
GK Doces & Açaí,Rua Euzébio Matoso,209,Jardim Itapuã,ITAQUAQUECETUBA,08579090,-23.460426,-46.370272,,$,8,Doces & Bolos,0.0,49,10.99,NÃO
Apollo Burguer,Rua Deputado Nelson Fernandes,28,Cidade Kemel,POA,08554120,-23.516394,-46.360322,54592445000137,$,20,Lanches,0.0,65,10,NÃO
Tempero da Dani,Rua Piracicaba,990,Vila Monte Belo,ITAQUAQUECETUBA,08577290,-23.487675,-46.362869,,$,20,Marmita,0.0,44,6.99,NÃO
Burger & Beer,Rua Silvia Teles,399,Jardim São Manoel,ITAQUAQUECETUBA,08580550,-23.45628,-46.346651,42647831000280,$,35,Lanches,4.2,80,0,NÃO
pastelaria da neide,Rua Bragança Paulista,350,Jardim Piatã B,MOGI DAS CRUZES,08774360,-23.461063,-46.277143,,$,20,Brasileira,0.0,0,,NÃO
Feijuca da Jack,R. Santa Cecília,187,Jordanópolis,ARUJA,07411365,-23.401052,-46.339276,57571228000159,$,20,Marmita,0.0,0,,NÃO
Empório Guaio,Rua Brasfanta,279,Jardim Santa Inês,SUZANO,08695065,-23.496568,-46.292096,55012289000150,$,20,Variada,0.0,0,,NÃO
Pastelaria Jh,Rua Jardim Repouso São Francisco,145,Parque Maria Helena,GUARULHOS,07261000,-23.452367,-46.403916,12839441000160,$,20,Pastel,4.9,0,,NÃO
Brigadeira Amor&sabor Gourmet,Rua Fontoura Xavier,280,Jardim São Paulo,ITAQUAQUECETUBA,08598490,-23.464702,-46.319703,,$,24,Brasileira,0.0,51,11.99,NÃO
Santos Salgados Assados,Rua Henrique Giovanni Xavier,785,Parque Residencial Scaffid II,ITAQUAQUECETUBA,08587770,-23.430981,-46.305854,58791329000106,$,8,Salgados,5.0,0,,NÃO
Lene Art's Presentes,Rua Francisco Banelli,205,Jardim Mabel,SAO PAULO,08121660,-23.507691,-46.380232,55955920000155,$,20,Brasileira,5.0,39,10.99,NÃO
Casa do Açaí ,Rua Rio de Janeiro,883,Vila Miranda,ITAQUAQUECETUBA,08572610,-23.50091,-46.340982,29648627000135,$,10,Açaí,5.0,32,6.99,NÃO
Recanto do Bobó,Rua dos Bem-Te-Vis,299,Chácara Holiday,ITAQUAQUECETUBA,08593020,-23.483747,-46.29289,,$,30,Típica do Norte,0.0,0,,NÃO
San St Marmitex,Rua Dois,28,Jardim dos Buritis,ITAQUAQUECETUBA,08595656,-23.475578,-46.303287,46983312000163,$,10,Marmita,0.0,0,,NÃO
Delícias Caseiras C&j,R. Pascoal Moreira Cabral,80,Vila Augusta,ITAQUAQUECETUBA,08593170,-23.480881,-46.286127,55830134000121,$,20,Brasileira,0.0,0,,NÃO
Docinhos da Alice,Avenida Humberto de Campos,205,Parque Residencial Marengo,ITAQUAQUECETUBA,08594410,-23.493463,-46.299771,,$,10,Doces & Bolos,0.0,0,,NÃO
Fast-food 9 3/4,Rua Distrito Federal,474,Vila São Judas Tadeu,ITAQUAQUECETUBA,08572790,-23.504358,-46.34176,62813813000158,$,15,Lanches,0.0,47,7.99,NÃO
Wel Delícias,Rua Procópio Barbosa de Miranda,129,Jardim São Paulo,ITAQUAQUECETUBA,08598530,-23.46476,-46.317071,,$,0,Lanches,0.0,51,11.99,NÃO
Ângela Lanches,Rua Duque de Caxias,413,Centro,ITAQUAQUECETUBA,08570010,-23.478969,-46.356395,63334710000178,$,0,Lanches,5.0,33,0,NÃO
Mr Confeitaria,Estrada Água Chata,1105,Água Chata,GUARULHOS,07251000,-23.446662,-46.399137,39436139000118,$,10,Cafeteria,0.0,0,,NÃO
Zéza Café,Estr. de Santa Isabel,3105,Jardim Itapua,ITAQUAQUECETUBA,08579100,-23.469991,-46.345761,45310850000205,$,10,Cafeteria,4.9,30,4.99,NÃO
Chico's Burguer,Rua Paes Leme,71,Jardim Patrícia,ITAQUAQUECETUBA,08584130,-23.425098,-46.350343,46558510000180,$,19,Lanches,4.8,0,,NÃO
Moscoriano Burger - Hambúrguer Artesanal,Rua Seis,50,Jardim dos Buritis,ITAQUAQUECETUBA,08595664,-23.477232,-46.304291,30615150000170,$,25,Lanches,0.0,64,22,NÃO
Panificadora e Confeitaria Rainha Campo Limpo,Estrada do Campo Limpo,1381,Jardim do Vale,ITAQUAQUECETUBA,08595500,-23.47186,-46.307864,05000934000147,$,20,Padaria,4.8,47,13.99,NÃO
TR Delivery Batata Recheada e Panqueca ,Rua Margarida Branca,4,Parque Viviane II,ITAQUAQUECETUBA,08582869,-23.455422,-46.360157,,$,2,Marmita,0.0,49,8.99,NÃO
Biscoito Amanteigado Sabor de Minas,Rua Serra do Espinhaço,380,Jardim Paineira,ITAQUAQUECETUBA,08581080,-23.453715,-46.354532,,$,10,Doces & Bolos,0.0,49,10.99,NÃO
Nicoly Freitas Confeitaria,Rua Dirce,130,Estância Guatambu,ITAQUAQUECETUBA,08588720,-23.441216,-46.311829,54975173000154,$,15,Doces & Bolos,5.0,0,,NÃO
 Cupballs Açai,Avenida Antonio Fuga,655,Jardim do Algarve,ITAQUAQUECETUBA,08572730,-23.502376,-46.341236,53726860000173,$,25,Açaí,4.9,33,7.99,NÃO
Aurora Maria,Rua Rio de Janeiro,367,Jardim Real,ARUJA,07402790,-23.400722,-46.308963,,$,10,Doces & Bolos,0.0,0,,NÃO
Jm sabores,Rua Guarulhos,43,Vila Monte Belo,ITAQUAQUECETUBA,08577300,-23.480224,-46.369055,61638707000112,$,20,Brasileira,0.0,55,6,NÃO
Hamburgueria do Rona,Av. Érico Veríssimo,158,Parque Res. Marengo,ITAQUAQUECETUBA,08594630,-23.482209,-46.299813,55786250000190,$,20,Lanches,0.0,0,,NÃO
Cl Festas,Rua Fernando Namora,271,Parque Piratininga,ITAQUAQUECETUBA,08583410,-23.441656,-46.380553,25154772000109,$,21,Doces & Bolos,0.0,0,,NÃO
Paraíso da Batata,Rua Doutor Emílio Ribas,49,Jardim Itapuã,ITAQUAQUECETUBA,08579080,-23.460892,-46.368938,,$,20,Salgados,0.0,49,10.99,NÃO
99 Pizzaria Itaim Paulista,Avenida Kemel Addas,1098,Cidade Kemel,SAO PAULO,08130485,-23.503596,-46.366996,43676230000188,$,15,Pizza,4.1,55,7,NÃO
Gastro refeições e lanches ,R. Onze,25,Conj. Marcos Freire,GUARULHOS,00007261,-23.463088,-46.400619,52276895000195,$,12,Marmita,0.0,0,,NÃO
Quitutes da Marisa Acarajé e Feijoada,Viela Petróleo,8,Cidade Tupinambá,GUARULHOS,07263215,-23.46351,-46.40968,29091945000148,$,10,Brasileira,4.9,0,,NÃO
Anjodoce Pudim e Chocolate,Rua Belo Horizonte,77,Parque Jandaia,GUARULHOS,07261010,-23.453206,-46.404379,44000355000156,$,10,Doces & Bolos,4.9,0,,NÃO
Sabor de Casa,Rua Eziquiel Corrêa Machado,8,Jardim Alterópolis,SUZANO,08696300,-23.514167,-46.292877,51748011000195,$,20,Marmita,4.6,0,,NÃO
Magia Drinks,Rua Fernando Namora,596,Parque Piratininga,ITAQUAQUECETUBA,08583410,-23.440398,-46.381948,,$,20,Espanhola,0.0,0,,NÃO
Pizzaria Guga,R. Mairinque,120,Jardim Nossa Senhora D'Ajuda,ITAQUAQUECETUBA,08576510,-23.484914,-46.360267,55441395000150,$,20,Pizza,0.0,66,4.99,NÃO
G&g Pastéis,Rua Presidente Rodrigues Alves,111,Jardim Santa Helena,POA,08553520,-23.518498,-46.362187,64229825000165,$,20,Pastel,5.0,0,,NÃO
